"SYMBOL","peak","annotation","distanceToTSS","peak_log2FC","rna_log2FC","rna_padj"
"Bcl3","chr7-19817279-19817843","Promoter (1-2kb)",-1283,1.21160805768103,NA,NA
"Nefm","chr14-68123318-68125161","Promoter (<=1kb)",0,1.21144133274716,NA,NA
"Dlst","chr12-85115629-85116193","Promoter (1-2kb)",-1867,1.21108423671453,-0.0153559384899314,1
"Mesp2","chr7-79810739-79811728","Promoter (<=1kb)",12,1.21102746170174,NA,NA
"Flnb","chr14-7884205-7884578","Promoter (<=1kb)",-163,1.21047881162227,0.720136528573806,9.68156964014421e-146
"Zfp131","chr13-119780080-119780474","Promoter (1-2kb)",-1860,1.21026422892342,-0.120285441545226,1
"Art5","chr7-102099795-102101064","Promoter (<=1kb)",0,1.20921252408607,NA,NA
"Arl11","chr14-61309633-61311235","Promoter (<=1kb)",0,1.20728275175929,NA,NA
"Serp2","chr14-76555008-76556998","Promoter (<=1kb)",0,1.20713400310633,NA,NA
"Sult6b1","chr17-78895087-78895814","Promoter (<=1kb)",0,1.2060969082545,NA,NA
"Il12rb1","chr8-70812726-70813209","Promoter (<=1kb)",-7,1.20495672769732,NA,NA
"Esam","chr9-37530517-37531280","Promoter (<=1kb)",0,1.20441664602171,NA,NA
"Hk1","chr10-62376495-62377274","Promoter (1-2kb)",-1395,1.20432318176442,0.264858446560981,3.15774943564048e-25
"S100a4","chr3-90603445-90603867","Promoter (<=1kb)",0,1.20341536674086,2.39005131459554,0
"5730435O14Rik","chr10-41568371-41568672","Promoter (<=1kb)",355,1.20261231759236,NA,NA
"Unc13c","chr9-73968417-73969165","Promoter (<=1kb)",0,1.20150196067168,0.899288734825717,1.08732389829932e-221
"Tgm2","chr2-158145333-158146567","Promoter (<=1kb)",0,1.2002774109073,NA,NA
"Phf12","chr11-78023391-78023868","Promoter (<=1kb)",0,1.19904828740322,0.0839260946897817,1
"Egr3","chr14-70076709-70077485","Promoter (<=1kb)",0,1.1989028716785,0.315533487781081,2.71268494907961e-106
"Fkbp5","chr17-28419575-28420850","Promoter (1-2kb)",-1048,1.19653983930313,0.0441450773861682,1
"Iqca1","chr1-90152657-90153691","Promoter (<=1kb)",0,1.19493464699277,NA,NA
"Cyria","chr12-12261053-12262856","Promoter (<=1kb)",0,1.19394492222092,NA,NA
"Cpm","chr10-117628416-117629935","Promoter (<=1kb)",0,1.19287801760038,NA,NA
"Pou4f1","chr14-104467087-104468278","Promoter (<=1kb)",0,1.19226062468897,NA,NA
"Dnajc15","chr14-77873933-77875265","Promoter (<=1kb)",0,1.19151174901415,0.275489366836232,1.32781129292452e-31
"Mecom","chr3-30507095-30509820","Promoter (<=1kb)",0,1.19132126781156,0.550883969649298,2.3381420658788e-162
"Ahr","chr12-35534005-35535286","Promoter (<=1kb)",0,1.19100231802294,0.509046269393889,3.078436629287e-146
"Tec","chr5-72843523-72844707","Promoter (<=1kb)",0,1.1899127824113,-0.0321080223767361,1
"Rhbdf1","chr11-32218636-32218893","Promoter (1-2kb)",-1319,1.18984629453675,-0.0281185831126781,1
"Ramp3","chr11-6657959-6658631","Promoter (<=1kb)",0,1.18792555751917,NA,NA
"Gm13985","chr2-117811400-117812381","Promoter (<=1kb)",432,1.18762069462756,NA,NA
"Cfap54","chr10-93082979-93083811","Promoter (1-2kb)",-1361,1.18737718804845,NA,NA
"Smpd2","chr10-41488717-41489173","Promoter (<=1kb)",-472,1.18690833998379,0.0926200980370692,1.30247575726177e-07
"Fam167a","chr14-63435189-63436728","Promoter (<=1kb)",0,1.18666966332765,NA,NA
"Gck","chr11-5901953-5902607","Promoter (<=1kb)",0,1.18541729672869,NA,NA
"Jup","chr11-100396895-100398107","Promoter (<=1kb)",0,1.18526440020812,0.154936975665783,9.09725561705171e-15
"Palld","chr8-61517021-61517385","Promoter (1-2kb)",-1121,1.18352826898885,-0.724454469190003,2.44833185096718e-136
"Gpr85","chr6-13837854-13839493","Promoter (<=1kb)",0,1.18301025011459,0.310126403941399,5.40943822795633e-114
"Stn1","chr19-47508387-47509293","Promoter (<=1kb)",0,1.18238598604327,0.0549661003538619,1
"Usp2","chr9-44084453-44085428","Promoter (<=1kb)",0,1.1812612845146,0.0699957297605162,1
"Nell2","chr15-95527063-95528872","Promoter (<=1kb)",0,1.18071963985656,NA,NA
"Lcn5","chr2-25660151-25660834","Promoter (<=1kb)",-88,1.17968978554706,NA,NA
"Btbd10","chr7-113347031-113347687","Promoter (<=1kb)",0,1.17897218364545,-0.0298034913836562,1
"Rusc2","chr4-43383181-43383837","Promoter (<=1kb)",0,1.17791954446469,0.0972455366799286,0.211096369669567
"Aox3","chr1-58112796-58113272","Promoter (<=1kb)",0,1.17789265427831,NA,NA
"Neu2","chr1-87508771-87511070","Promoter (<=1kb)",0,1.17779531489783,NA,NA
"Siah3","chr14-75455846-75457295","Promoter (<=1kb)",0,1.17744117531165,NA,NA
"Hsd17b11","chr5-104021280-104022341","Promoter (<=1kb)",0,1.17568338915304,NA,NA
"Tbcd","chr11-121596971-121597574","Promoter (<=1kb)",-742,1.17554132561525,0.123890906796641,8.19058863801047e-07
"Gab1","chr8-80830610-80831358","Promoter (<=1kb)",0,1.17266447940993,-0.0353794735804345,1
"Col25a1","chr3-130180045-130181514","Promoter (<=1kb)",0,1.17090627764796,NA,NA
"Rpl37rt","chr5-115111716-115112545","Promoter (1-2kb)",-1448,1.16986916014043,NA,NA
"Tanc1","chr2-59644607-59645373","Promoter (1-2kb)",-1438,1.16967407136785,-0.343181654219595,2.67401149691013e-21
"Cacna2d2","chr9-107526529-107527083","Promoter (<=1kb)",0,1.16965032987733,NA,NA
"9430078K24Rik","chr12-79924879-79926491","Promoter (<=1kb)",0,1.16920632100136,NA,NA
"Hmbox1","chr14-64902805-64903338","Promoter (<=1kb)",0,1.1649526904925,0.201084738092346,7.78887441542199e-16
"Hid1","chr11-115366212-115367899","Promoter (<=1kb)",0,1.16493982147365,NA,NA
"Lims1","chr10-58370128-58370796","Promoter (<=1kb)",-658,1.16444653163175,-0.168995660969907,9.41884886338857e-05
"Olig2","chr16-91224819-91225596","Promoter (<=1kb)",0,1.16354791888351,NA,NA
"Plaat1","chr16-29208655-29210278","Promoter (<=1kb)",0,1.16205635727855,NA,NA
"Ppp2r2a","chr14-67071635-67072993","Promoter (<=1kb)",0,1.16007272853718,0.195354918170925,1.38350793638624e-09
"Plcl2","chr17-50508565-50510084","Promoter (<=1kb)",0,1.16004491741772,NA,NA
"Pstpip1","chr9-56118511-56118915","Promoter (1-2kb)",-1372,1.15719328134434,NA,NA
"Saysd1","chr14-20082095-20083494","Promoter (<=1kb)",0,1.15703209829872,NA,NA
"Camk2d","chr3-126777834-126778495","Promoter (<=1kb)",0,1.15393705202429,0.507950351118436,3.14556778987041e-62
"Ggta1","chr2-35432043-35432866","Promoter (<=1kb)",0,1.15305030027501,0.0996264017923173,7.45506707253707e-13
"Dbn1","chr13-55482416-55482890","Promoter (<=1kb)",-159,1.15261452203051,0.12483832749918,5.35519183996575e-06
"Mtus2","chr5-148264766-148265699","Promoter (<=1kb)",0,1.15213549649541,NA,NA
"Supt16","chr14-52197989-52198343","Promoter (<=1kb)",-573,1.15175687982193,0.300416057932535,5.33606547590003e-20
"Piezo2","chr18-63385934-63387338","Promoter (<=1kb)",0,1.15083256801147,NA,NA
"Otx2","chr14-48664835-48665106","Promoter (<=1kb)",0,1.15013662074748,-0.430388240108318,3.5127960911772e-68
"Plin3","chr17-56289336-56291680","Promoter (<=1kb)",0,1.15008837633597,0.366038779704324,1.5464088123421e-75
"Ddx43","chr9-78395496-78396395","Promoter (<=1kb)",0,1.14951204312432,NA,NA
"Schip1","chr3-68581670-68582880","Promoter (1-2kb)",-1299,1.14877811948356,0.175207735031001,4.2587494844595e-05
"Daw1","chr1-83159134-83159973","Promoter (<=1kb)",0,1.14758366050129,NA,NA
"Sgk1","chr10-21881748-21882805","Promoter (<=1kb)",0,1.14618974004827,0.395765358146416,6.05673796824226e-37
"Kcnt2","chr1-140245089-140246505","Promoter (<=1kb)",0,1.14574330632165,NA,NA
"Ostm1","chr10-42582517-42583853","Promoter (<=1kb)",0,1.14473781979106,-0.00707004413116752,1
"Slc6a19","chr13-73692220-73692895","Promoter (<=1kb)",0,1.14367950093907,NA,NA
"Rangrf","chr11-68973020-68974225","Promoter (<=1kb)",0,1.14342138224188,0.288136596644695,2.15450799778109e-44
"Fgfr2","chr7-130166959-130167665","Promoter (<=1kb)",219,1.14276307769874,-0.112010698598199,0.0504020915309577
"Gm20758","chr10-111874169-111874666","Promoter (<=1kb)",0,1.14159234200689,NA,NA
"Carmil3","chr14-55490419-55491789","Promoter (<=1kb)",0,1.13991699817785,NA,NA
"Dmp1","chr5-104200858-104201992","Promoter (<=1kb)",-621,1.13773294717355,NA,NA
"Ankrd37","chr8-46005354-46006061","Promoter (<=1kb)",0,1.13705574630716,NA,NA
"Slc6a5","chr7-49907930-49908438","Promoter (1-2kb)",-1708,1.13669416023705,NA,NA
"Myb","chr10-21160508-21161389","Promoter (<=1kb)",0,1.13614958995405,NA,NA
"Gatm","chr2-122610710-122611448","Promoter (<=1kb)",0,1.13598316138223,NA,NA
"Ppp1r14c","chr10-3365799-3367300","Promoter (<=1kb)",0,1.13314818267399,NA,NA
"Cracd","chr5-76657193-76658571","Promoter (<=1kb)",0,1.13295785389946,NA,NA
"Cbx7","chr15-79933730-79933970","Promoter (<=1kb)",0,1.13244358461286,NA,NA
"Niban1","chr1-151675723-151676016","Promoter (1-2kb)",-1151,1.13200807047037,NA,NA
"Sh2d4b","chr14-40894332-40894938","Promoter (1-2kb)",-1066,1.13143870570142,NA,NA
"Alox12","chr11-70254346-70255475","Promoter (<=1kb)",0,1.12987853869787,NA,NA
"Ccdc18","chr5-108160454-108161156","Promoter (<=1kb)",-523,1.12914852103154,-0.0175076703890782,1
"Macf1","chr4-123528891-123529489","Promoter (1-2kb)",-1243,1.12857780364947,-0.849469831598189,2.23704704892312e-180
"Gm12530","chr4-57171360-57172225","Promoter (<=1kb)",0,1.12855526675901,NA,NA
"Ccdc9b","chr2-118763554-118763808","Promoter (<=1kb)",-893,1.12825014685934,-0.13213000119582,0.00452513757565405
"Ncald","chr15-37793676-37794105","Promoter (1-2kb)",-1106,1.1277970320526,-0.134132031317627,0.000763341422954967
"Pdgfb","chr15-80011793-80015067","Promoter (<=1kb)",0,1.12755759832338,0.203315923883725,6.07892467871644e-56
"Prkag2","chr5-24995057-24996187","Promoter (<=1kb)",0,1.12747038575949,-0.100107811175765,1
"Ncoa1","chr12-4355015-4355663","Promoter (<=1kb)",-579,1.12714053353167,-0.111513404372172,0.134975685267623
"Homez","chr14-54860565-54860812","Promoter (<=1kb)",-75,1.1261822714165,NA,NA
"Fam83h","chr15-76014228-76014503","Promoter (<=1kb)",0,1.12614589816569,NA,NA
"Nr5a2","chr1-136948491-136949323","Promoter (<=1kb)",0,1.12614162722499,NA,NA
"Plekhm2","chr4-141643274-141643881","Promoter (<=1kb)",-512,1.12523328376213,-0.0057502674798029,1
"Sulf1","chr1-12691877-12693506","Promoter (<=1kb)",0,1.12416755598494,-0.202057152524041,9.09901062627645e-12
"Ica1","chr6-8777289-8778493","Promoter (<=1kb)",0,1.12099582621925,NA,NA
"Anln","chr9-22390427-22390847","Promoter (1-2kb)",-1239,1.1204686547658,-0.510234974143468,9.12136058725429e-43
"Hapln1","chr13-89539119-89540833","Promoter (<=1kb)",0,1.12007669433721,NA,NA
"Il3ra","chr14-14348149-14348540","Promoter (1-2kb)",-1081,1.11915118683869,NA,NA
"Fxn","chr19-24277404-24277745","Promoter (<=1kb)",426,1.11827915463862,-0.00453606501316206,1
"Mlc1","chr15-88977735-88979419","Promoter (<=1kb)",0,1.11789401182182,NA,NA
"Upk3bl","chr5-136053349-136053682","Promoter (<=1kb)",-810,1.11769930992409,NA,NA
"Lpar1","chr4-58551724-58553912","Promoter (<=1kb)",0,1.11739496693803,0.7469850991564,6.4569391135826e-241
"Epb41l2","chr10-25397857-25398442","Promoter (<=1kb)",-217,1.11605829584859,0.244433051279612,1.1016635762847e-10
"Mfng","chr15-78773228-78773728","Promoter (<=1kb)",0,1.11604511612062,NA,NA
"Rian","chr12-109626543-109627275","Promoter (<=1kb)",0,1.1125454104796,NA,NA
"Ttc12","chr9-49485292-49486392","Promoter (<=1kb)",0,1.11177472965696,NA,NA
"Pcdh8","chr14-79770651-79771492","Promoter (<=1kb)",0,1.11160439089452,NA,NA
"Adamtsl5","chr10-80347626-80349234","Promoter (<=1kb)",0,1.11046462006649,0.28737663329002,4.05184275378759e-74
"Hsf1","chr15-76496454-76496696","Promoter (1-2kb)",-1540,1.10992923028464,0.0226816165228704,1
"Jph4","chr14-55114590-55115625","Promoter (<=1kb)",0,1.1090812325898,NA,NA
"Fgfrl1","chr5-108692232-108692610","Promoter (<=1kb)",0,1.10893916241484,0.263502394273004,9.83386571062376e-63
"Obi1","chr14-104521325-104523041","Promoter (<=1kb)",0,1.10849481744751,NA,NA
"Hectd2os","chr19-36691304-36691556","Promoter (1-2kb)",-1825,1.10725120167996,NA,NA
"Trim65","chr11-116129949-116131500","Promoter (<=1kb)",0,1.10714540093732,NA,NA
"Hnrnpf","chr6-117900267-117900991","Promoter (<=1kb)",0,1.10691415282884,0.0910052259554077,0.206653585854629
"Cdkl1","chr12-69790233-69791388","Promoter (<=1kb)",0,1.10620991644218,NA,NA
"Slc43a3","chr2-84936439-84937228","Promoter (<=1kb)",0,1.10586180788723,NA,NA
"Brd1","chr15-88700308-88700546","Promoter (<=1kb)",318,1.10472270975453,-0.25718900857938,9.73725975081143e-17
"Upp1","chr11-9126124-9127049","Promoter (<=1kb)",441,1.10455624749706,0.160750471579047,1.39644380041727e-38
"Purb","chr11-6471903-6472407","Promoter (<=1kb)",0,1.10294044345841,-0.111973355802174,1
"Acsf2","chr11-94601085-94602672","Promoter (<=1kb)",0,1.10254929021061,NA,NA
"Hcrtr1","chr4-130138244-130139326","Promoter (<=1kb)",0,1.10190120437671,NA,NA
"P2rx2","chr5-110342758-110343059","Promoter (<=1kb)",0,1.10040887369501,NA,NA
"Cimap1c","chr9-56851674-56852268","Promoter (<=1kb)",0,1.10017598547767,NA,NA
"Gna13","chr11-109360410-109360833","Promoter (1-2kb)",-1998,1.10013098303393,0.168075947514375,1.06978563444054e-07
"Pdzrn3","chr6-101376459-101378570","Promoter (<=1kb)",0,1.10011595813414,0.128712464459168,9.35314266966431e-14
"Cep15","chr14-12283379-12285099","Promoter (<=1kb)",0,1.09813934530233,-0.11621316665252,0.615878952634491
"Itga7","chr10-128933551-128934270","Promoter (<=1kb)",0,1.09654170994344,-0.0653397015555393,1
"Ptpre","chr7-135651630-135652560","Promoter (<=1kb)",0,1.09583720129147,-0.167455047085927,0.115068101430438
"Selenbp1","chr3-94932518-94933395","Promoter (<=1kb)",0,1.09515159724165,NA,NA
"Sun1","chr5-139198790-139199211","Promoter (1-2kb)",-1426,1.09280032707817,-0.0983058621922187,1
"Adgrg5","chr8-94922552-94923200","Promoter (<=1kb)",-494,1.09160686954233,NA,NA
"Arhgef33","chr17-80307792-80308388","Promoter (<=1kb)",367,1.09145469904542,NA,NA
"Cldn22","chr8-47823869-47824559","Promoter (<=1kb)",0,1.09143826984898,NA,NA
"Eya4","chr10-23348353-23350874","Promoter (<=1kb)",0,1.09107081357048,0.880942350511581,3.67456375976533e-201
"Slc16a11","chr11-70210604-70211109","Promoter (1-2kb)",-1643,1.09058108437349,NA,NA
"Tkt","chr14-30556585-30556960","Promoter (<=1kb)",-649,1.08957798407846,0.692351629986381,2.28769165969102e-143
"Prkn","chr17-11067510-11068478","Promoter (<=1kb)",385,1.08927532967803,NA,NA
"Lect2","chr13-56549155-56549868","Promoter (<=1kb)",-653,1.08689541607574,NA,NA
"Fbxo16","chr14-65266132-65266800","Promoter (<=1kb)",0,1.08464958976019,NA,NA
"Spats1","chr17-45474376-45475223","Promoter (<=1kb)",0,1.084529332129,NA,NA
"Utp6","chr11-79943511-79944029","Promoter (1-2kb)",-1247,1.08403318549636,0.00379737460269286,1
"Pip4k2b","chr11-97727427-97729222","Promoter (<=1kb)",-684,1.08387936059919,0.0285429923544756,1
"B3gnt3","chr8-71702603-71703214","Promoter (<=1kb)",-814,1.0830029846744,NA,NA
"Qpct","chr17-79051697-79052872","Promoter (<=1kb)",0,1.08131061958936,NA,NA
"Slc37a3","chr6-39372551-39373154","Promoter (<=1kb)",0,1.08039451180039,0.00295687768596747,1
"Hotairm1","chr6-52157686-52159475","Promoter (<=1kb)",0,1.07933629775978,NA,NA
"Gnb4","chr3-32616057-32617231","Promoter (<=1kb)",0,1.07826907614035,0.263764400696347,3.51719723625364e-48
"Mfsd13a","chr19-46340893-46341238","Promoter (<=1kb)",0,1.07763116420808,NA,NA
"Gm12602","chr4-89127634-89128640","Promoter (<=1kb)",0,1.07714274020827,NA,NA
"Ptprb","chr10-116301203-116301680","Promoter (<=1kb)",0,1.07555031768939,NA,NA
"Fn3k","chr11-121433839-121435179","Promoter (<=1kb)",0,1.0755193790489,NA,NA
"Cdc73","chr1-143640564-143641343","Promoter (<=1kb)",0,1.0742718704477,0.0710852244598,1
"Prdm9","chr17-15554562-15555233","Promoter (<=1kb)",170,1.07286389953443,NA,NA
"Ankrd28","chr14-31780612-31782097","Promoter (<=1kb)",0,1.07020477340563,0.694802337211711,6.49898448800724e-112
"Rpp25","chr9-57503459-57504708","Promoter (<=1kb)",0,1.0693505970963,0.102432277986893,0.0340520096560126
"Ect2","chr3-27123023-27123316","Promoter (<=1kb)",-331,1.06882008227617,-0.212724431825985,0.0016199536125929
"Epb41l4a","chr18-33890066-33892144","Promoter (<=1kb)",0,1.06855574224074,0.595288059409325,1.99068806487109e-102
"Aldh3a1","chr11-61207364-61208887","Promoter (<=1kb)",0,1.06622125511936,NA,NA
"Gm5820","chr18-38890072-38890563","Promoter (1-2kb)",-1895,1.06597020744641,NA,NA
"Trim54","chr5-31116214-31117302","Promoter (<=1kb)",0,1.06575996404162,NA,NA
"Pde4a","chr9-21184002-21184342","Promoter (<=1kb)",0,1.06574248592778,-0.518147919671739,2.18395722706891e-62
"Ubr1","chr2-120871260-120872112","Promoter (<=1kb)",0,1.06522791521609,-0.131392476054954,1
"Igf2r","chr17-12750554-12751552","Promoter (<=1kb)",0,1.06481765705081,-0.090830956701913,1
"Nsg2","chr11-31999689-32000622","Promoter (<=1kb)",0,1.06392458727439,NA,NA
"Slc25a13","chr6-6173043-6174162","Promoter (<=1kb)",0,1.0635891362968,-0.0368125674434389,1
"Cdh23","chr10-60379162-60380441","Promoter (<=1kb)",0,1.06272047232311,NA,NA
"Hecw2","chr1-54193948-54195306","Promoter (<=1kb)",0,1.06267923363618,NA,NA
"Tnrc6b","chr15-80899475-80900199","Promoter (1-2kb)",-1687,1.06237594939828,0.00757611014370174,1
"Gsap","chr5-21185399-21187161","Promoter (<=1kb)",0,1.06225829615962,NA,NA
"Cobl","chr11-12412860-12413239","Promoter (<=1kb)",-716,1.06063935408002,0.120190352501775,3.50779290678712e-11
"Cep164","chr9-45795607-45796307","Promoter (1-2kb)",-1341,1.06041761082101,-0.107215823525978,1
"Susd5","chr9-114056761-114057782","Promoter (<=1kb)",0,1.05912304849475,NA,NA
"Ipo9","chr1-135386946-135387542","Promoter (<=1kb)",17,1.05853176389059,-0.0416023055848204,1
"Odaph","chr5-91987097-91987554","Promoter (<=1kb)",0,1.05679183586179,NA,NA
"Slc35f3","chr8-126138612-126139646","Promoter (<=1kb)",0,1.05672364453153,NA,NA
"Sertad4","chr1-192851608-192852020","Promoter (<=1kb)",0,1.05648449929138,0.143061710031361,3.04093757494275e-07
"Pthlh","chr6-147263009-147264406","Promoter (<=1kb)",0,1.05608255617717,NA,NA
"Tnfsf12","chr11-69695188-69696184","Promoter (<=1kb)",0,1.05554391740223,NA,NA
"Gfpt2","chr11-49793896-49795080","Promoter (<=1kb)",0,1.05419552374926,NA,NA
"Atp6v1c2","chr12-17324079-17325116","Promoter (<=1kb)",0,1.0532627078532,NA,NA
"Tmem44","chr16-30549998-30550847","Promoter (<=1kb)",0,1.05290901846675,NA,NA
"Ndst1","chr18-60696564-60697312","Promoter (<=1kb)",0,1.05124147268721,-0.00647924859684124,1
"Gm36595","chr10-56431410-56432287","Promoter (<=1kb)",0,1.05098288520752,NA,NA
"Gipc3","chr10-81342923-81343583","Promoter (<=1kb)",0,1.05070120497503,NA,NA
"Mir378c","chr14-46955185-46956092","Promoter (<=1kb)",-257,1.05026134755818,NA,NA
"Lrrc75b","chr10-75559343-75560492","Promoter (<=1kb)",0,1.04946931258589,NA,NA
"Esr2","chr12-76176898-76178149","Promoter (<=1kb)",0,1.0483391997462,NA,NA
"Lgi4","chr7-31058992-31059558","Promoter (<=1kb)",0,1.04794640091916,NA,NA
"Apbb2","chr5-66337184-66338266","Promoter (<=1kb)",0,1.04667727022403,0.607601597934417,3.63015982950946e-76
"Shld2","chr14-34296454-34297934","Promoter (<=1kb)",0,1.04665663262681,NA,NA
"Gm11627","chr11-102578572-102578943","Promoter (<=1kb)",176,1.04616833812306,NA,NA
"Tnfrsf10b","chr14-69766989-69768366","Promoter (<=1kb)",0,1.04555271830358,0.103075162107831,2.32030783599366e-13
"Ltbp3","chr19-5745969-5746347","Promoter (<=1kb)",236,1.0444443564311,-0.25946333554048,1.67088654141501e-12
"Med4","chr14-73509392-73510956","Promoter (<=1kb)",0,1.04399399997367,0.238908349940639,5.70323253010795e-26
"Fgl2","chr5-21372092-21373143","Promoter (<=1kb)",0,1.04299206941384,NA,NA
"4930463O16Rik","chr10-84488330-84488628","Promoter (<=1kb)",37,1.04178786067171,NA,NA
"Atosa","chr9-74974672-74975174","Promoter (<=1kb)",-937,1.04154746211403,NA,NA
"Srrm4os","chr5-116438388-116438701","Promoter (<=1kb)",-19,1.04131136125284,NA,NA
"Trim13","chr14-61599201-61599814","Promoter (<=1kb)",0,1.04118660593875,NA,NA
"Zfhx2","chr14-55091054-55092607","Promoter (<=1kb)",0,1.03972372622747,NA,NA
"Phlda3","chr1-135764123-135764403","Promoter (1-2kb)",-1716,1.03969436259991,-0.196547392557652,0.0274682808056143
"Mirlet7i","chr10-122987773-122987985","Promoter (1-2kb)",-1942,1.03905116602351,NA,NA
"Erc2","chr14-28455913-28457540","Promoter (<=1kb)",392,1.03806131999839,-0.296278063572883,2.53380641002481e-44
"Ddhd1","chr14-45601723-45602420","Promoter (<=1kb)",307,1.03798018617422,0.0212717604529999,1
"Tpd52l1","chr10-31445084-31446153","Promoter (<=1kb)",0,1.03783408814251,NA,NA
"Rpp14","chr14-8079905-8081459","Promoter (<=1kb)",0,1.03697981275127,0.123386968067381,4.30960579302951e-10
"Zfp710","chr7-80024089-80025425","Promoter (<=1kb)",0,1.03657662544387,0.0449954182324824,1
"Rab27b","chr18-70140795-70141742","Promoter (<=1kb)",0,1.03632191325429,NA,NA
"Plk5","chr10-80357923-80358543","Promoter (<=1kb)",0,1.03628920831602,NA,NA
"Elavl4","chr4-110350833-110352083","Promoter (<=1kb)",0,1.03533149193293,NA,NA
"Slc25a18","chr6-120773051-120773815","Promoter (<=1kb)",0,1.03522313463725,NA,NA
"Ahcyl1","chr3-107668700-107669165","Promoter (<=1kb)",344,1.03470823581799,0.44795030501552,1.3481031480513e-43
"Pcolce","chr5-137613445-137613962","Promoter (<=1kb)",0,1.03419266141423,0.0770140317672356,0.131954076901596
