Chromosome	Start	End	Center	Experiment Insertions	Background insertions	Reference Insertions	pvalue Reference	pvalue Background	Fraction Experiment	TPH Experiment	Fraction background	TPH background	TPH background subtracted	pvalue_adj Reference	Nearest Refseq1	Gene Name1	Direction1	Distance1	Nearest Refseq2	Gene Name2	Direction2	Distance2
chr5	43869369	43869772	43869569.0	14	6	8	3.280853366760539e-10	0.0100115104807754	6.704630840631404e-06	670.4630840631404	3.144748034925572e-06	314.4748034925572	355.98828057058324	2.556996878646203e-07	NM_007646	Cd38	+	0	NM_009763	Bst1	+	-25883
chr5	43982778	43983181	43982978.0	25	0	1	0.0	0.0	1.1972555072556078e-05	1197.255507255608	0.0	0.0	1197.255507255608	0.0	NM_008009	Fgfbp1	-	-980	NM_001163585	Prom1	-	10441
chr5	45492915	45493352	45493149.0	12	5	4	1.3604672943756668e-12	0.01560102110033	5.746826434826917e-06	574.6826434826918	2.6206233624379764e-06	262.06233624379763	312.62030723889416	1.3612435043337072e-09	NM_024434	Lap3	+	22	NM_025895	Med28	+	26877
chr5	45669455	45669858	45669655.0	28	13	1	0.0	0.0010737306609046	1.3409261681262808e-05	1340.9261681262808	6.813620742338739e-06	681.3620742338738	659.564093892407	0.0	NR_073433	1600023N17Rik	-	0	NM_019438	Ncapg	+	67
chr5	47985970	47986373	47986170.0	43	26	3	0.0	0.002527144416564	2.059279472479645e-05	2059.2794724796454	1.3627241484677478e-05	1362.7241484677477	696.5553240118977	0.0	NM_001291227	Slit2	+	0	NR_029798	Mir218-1	+	237569
chr5	52189321	52189929	52189559.0	11	4	8	1.6645573808204972e-12	0.0244917522880785	5.267924231924674e-06	526.7924231924675	2.096498689950381e-06	209.6498689950381	317.1425541974294	1.6520078414029203e-09	NR_104311	Dhx15	-	0	NR_015537	9230114K14Rik	+	752
chr5	53994864	53995267	53995064.0	28	9	2	0.0	3.566165220791895e-06	1.3409261681262808e-05	1340.9261681262808	4.717122052388358e-06	471.7122052388357	869.2139628874451	0.0	NM_001081103	Stim2	+	3144	NM_144517	Tbc1d19	+	-90485
chr5	53995868	53996329	53995962.0	17	3	4	0.0	1.9105032089683505e-07	8.141337449338133e-06	814.1337449338133	1.5723740174627858e-06	157.23740174627858	656.8963431875347	0.0	NM_001081103	Stim2	+	2194	NM_144517	Tbc1d19	+	-91218
chr5	53997713	53998116	53997903.0	13	2	2	3.3306690738754696e-16	2.237187073372837e-06	6.225728637729161e-06	622.5728637729161	1.0482493449751903e-06	104.82493449751904	517.747929275397	4.639145488387848e-13	NM_001081103	Stim2	+	407	NM_144517	Tbc1d19	+	-93324
chr5	53998468	53998871	53998668.0	8	3	1	3.4171998564147537e-11	0.0142125126220435	3.831217623217945e-06	383.1217623217945	1.5723740174627858e-06	157.23740174627858	225.88436057551596	2.969914266754717e-08	NM_001081103	Stim2	+	0	NM_144517	Tbc1d19	+	-94089
chr5	57717463	57717968	57717663.0	37	13	2	0.0	2.905020224375221e-09	1.7719381507382994e-05	1771.9381507382996	6.813620742338739e-06	681.3620742338738	1090.5760765044256	0.0	NR_015588	4932441J04Rik	-	0	NM_001122758	Pcdh7	+	113
chr5	62765324	62765863	62765524.0	10	2	5	2.3314683517128287e-15	6.927041191207017e-05	4.789022029022432e-06	478.9022029022431	1.0482493449751903e-06	104.82493449751904	374.07726840472407	3.0356147652277005e-12	NM_178407	Arap2	-	0	NM_001170705	Dthd1	+	47960
chr5	64045487	64046102	64045687.0	26	12	4	0.0	0.0066395405050648	1.245145727545832e-05	1245.1457275458322	6.289496069851143e-06	628.9496069851143	616.1961205607179	0.0	NR_045384	5830416I19Rik	+	0	NM_025700	Pgm1	+	46848
chr5	64462177	64462863	64462660.0	38	11	10	0.0	8.039245680269148e-08	1.819828371028524e-05	1819.828371028524	5.7653713973635484e-06	576.5371397363548	1243.291231292169	0.0	NR_040681	1700027F09Rik	-	0	NR_045411	C030018K13Rik	+	13791
chr5	65194340	65194743	65194540.0	19	11	4	1.1102230246251563e-16	0.0346292507472288	9.09914185514262e-06	909.914185514262	5.7653713973635484e-06	576.5371397363548	333.37704577790714	1.597672112132178e-13	NM_153391	Wdr19	+	4953	NM_001347355	Klhl5	+	-26024
chr5	65436665	65437068	65436865.0	11	3	2	1.973865515481066e-12	0.0014009237309361	5.267924231924674e-06	526.7924231924675	1.5723740174627858e-06	157.23740174627858	369.5550214461889	1.9439283787674477e-09	NM_009466	Ugdh	-	-824	NM_133697	Smim14	-	11687
chr5	65437500	65437679	65437763.0	13	5	3	3.75921516138078e-13	0.0063281470423632	6.225728637729161e-06	622.5728637729161	2.6206233624379764e-06	262.06233624379763	360.51052752911846	3.984191065158879e-10	NM_009466	Ugdh	-	-1659	NM_133697	Smim14	-	10467
chr5	65965662	65966065	65965862.0	18	9	2	0.0	0.0240443314631043	8.620239652240376e-06	862.0239652240376	4.717122052388358e-06	471.7122052388357	390.3117599852019	0.0	NM_001081104	Chrna9	+	1059	NR_027961	9130230L23Rik	-	21863
chr5	66166198	66166601	66166398.0	19	9	1	0.0	0.0240443314631043	9.09914185514262e-06	909.914185514262	4.717122052388358e-06	471.7122052388357	438.2019802754262	0.0	NR_040695	1700126H18Rik	-	6	NM_001127382	Rbm47	-	-14245
chr5	66586149	66586657	66586454.0	9	2	5	6.696215156809515e-07	0.0014860291235153	4.310119826120188e-06	431.0119826120188	1.0482493449751903e-06	104.82493449751904	326.18704811449976	0.0003342733862708	NM_009686	Apbb2	-	0	NR_102714	Uchl1os	-	39838
chr5	67847778	67848181	67847978.0	13	1	4	0.0	2.61736535778212e-08	6.225728637729161e-06	622.5728637729161	5.241246724875953e-07	52.412467248759526	570.1603965241566	0.0	NM_009727	Atp8a1	-	-348	NR_038182	4930425K10Rik	-	85357
chr5	73071272	73071708	73071505.0	17	7	4	3.885780586188048e-15	0.0064629435501885	8.141337449338133e-06	814.1337449338133	3.668872707413167e-06	366.8872707413167	447.24647419249663	4.955149921485625e-12	NM_028194	Fryl	-	0	NM_173403	Slc10a4	+	-58318
chr5	73399357	73399760	73399557.0	5	1	1	1.5887274161796585e-06	0.0054352934612392	2.394511014511216e-06	239.4511014511216	5.241246724875953e-07	52.412467248759526	187.03863420236203	0.0007464285182847	NM_181323	Cwh43	+	6318	NM_001310636	Ociad2	-	-60411
chr5	73400179	73400767	73400379.0	16	7	4	2.664535259100376e-15	0.0142921493379972	7.66243524643589e-06	766.243524643589	3.668872707413167e-06	366.8872707413167	399.35625390227233	3.45702087159168e-12	NM_181323	Cwh43	+	5311	NM_001310636	Ociad2	-	-61233
chr5	76843586	76843989	76844029.0	8	2	2	2.938102094951489e-09	0.005862117808004	3.831217623217945e-06	383.1217623217945	1.0482493449751903e-06	104.82493449751904	278.29682782427545	2.0330729315182955e-06	NM_001163793	C530008M17Rik	+	0	NM_173765	Aasdh	-	31703
chr5	77407869	77408272	77408356.0	20	6	7	0.0	0.0002112182768158	9.578044058044865e-06	957.8044058044862	3.144748034925572e-06	314.4748034925572	643.3296023119291	0.0	NM_001159518	Igfbp7	-	0	NR_131050	1700017L05Rik	+	56840
chr5	81024286	81024689	81024124.0	71	59	3	0.0	0.0083825929998903	3.4002056406059264e-05	3400.2056406059264	3.092335567676812e-05	3092.335567676812	307.8700729291145	0.0	NM_001347367	Adgrl3	+	0	NR_138557	1700031L13Rik	-	1097738
chr5	90634702	90635105	90634902.0	23	13	2	0.0	0.0042826433402528	1.1014750666751591e-05	1101.4750666751593	6.813620742338739e-06	681.3620742338738	420.1129924412854	0.0	NM_028478	Rassf6	-	0	NM_001252661	5830473C10Rik	+	-36797
chr5	90898569	90899035	90898832.0	33	15	3	0.0	4.546431449525823e-05	1.5803772695774025e-05	1580.3772695774023	7.86187008731393e-06	786.1870087313929	794.1902608460094	0.0	NM_009140	Cxcl2	+	4864	NM_008176	Cxcl1	+	-5455
chr5	91074683	91075086	91074883.0	20	10	4	7.771561172376097e-16	0.0038447425660935	9.578044058044865e-06	957.8044058044862	5.241246724875953e-06	524.1246724875953	433.679733316891	1.0560395960907218e-12	NM_007950	Ereg	+	0	NM_053087	Epgn	+	-39472
chr5	91083039	91083442	91083239.0	91	65	3	0.0	0.0019926366511775	4.358010046410413e-05	4358.0100464104125	3.406810371169369e-05	3406.8103711693693	951.1996752410432	0.0	NM_007950	Ereg	+	0	NM_053087	Epgn	+	-47828
chr5	91139136	91139619	91139416.0	33	23	4	0.0	0.0304390308242633	1.5803772695774025e-05	1580.3772695774023	1.2054867467214692e-05	1205.4867467214692	374.8905228559331	0.0	NM_009704	Areg	+	0	NM_007950	Ereg	+	-45488
chr5	91962592	91962616	91962792.0	5	1	1	1.2927287884600958e-06	0.0054352934612392	2.394511014511216e-06	239.4511014511216	5.241246724875953e-07	52.412467248759526	187.03863420236203	0.0006172012123648	NM_026557	Rchy1	-	0	NR_073442	Rchy1	-	-37
chr5	91962592	91962995	91962792.0	5	1	1	1.2927287884600958e-06	0.0054352934612392	2.394511014511216e-06	239.4511014511216	5.241246724875953e-07	52.412467248759526	187.03863420236203	0.0006172012123648	NM_026557	Rchy1	-	0	NR_073442	Rchy1	-	-37
chr5	92127033	92127436	92127233.0	9	1	1	4.647504603383368e-12	2.0123945261962817e-05	4.310119826120188e-06	431.0119826120188	5.241246724875953e-07	52.412467248759526	378.5995153632593	4.4259264276349875e-09	NM_019490	Uso1	+	10502	NM_011816	G3bp2	-	-43290
chr5	92324412	92324891	92324722.5	20	3	8	3.252176306034471e-12	5.867050512087246e-09	9.578044058044865e-06	957.8044058044862	1.5723740174627858e-06	157.23740174627858	800.5670040582077	3.1399953136999114e-09	NM_008599	Cxcl9	-	0	NM_001310664	Art3	+	6742
chr5	92698735	92699138	92698935.0	53	25	3	0.0	0.0007189325184113	2.5381816753818884e-05	2538.1816753818885	1.310311681218988e-05	1310.3116812189885	1227.8699941629002	0.0	NM_015756	Shroom3	+	0	NM_177230	Ccdc158	-	-23609
chr5	92857987	92858497	92858240.5	8	2	3	2.0926552742883686e-06	0.005862117808004	3.831217623217945e-06	383.1217623217945	1.0482493449751903e-06	104.82493449751904	278.29682782427545	0.0009654075450751	NM_015756	Shroom3	+	0	NM_001077596	Shroom3	+	39496
chr5	93130184	93130587	93130384.0	12	4	3	3.1704527891918126e-11	0.0095402682407025	5.746826434826917e-06	574.6826434826918	2.096498689950381e-06	209.6498689950381	365.0327744876537	2.7672493383087213e-08	NM_001310669	Sept11	+	0	NM_017367	Ccni	-	51346
chr5	94519594	94519649	94519794.0	9	2	2	5.551115123125784e-16	1.9115981740536192e-05	4.310119826120188e-06	431.0119826120188	1.0482493449751903e-06	104.82493449751904	326.18704811449976	7.629691341174994e-13	NM_001243938	Gm3139	+	6287	NR_044992	Gm6367	+	128386
chr5	98943480	98943902	98943699.0	22	10	2	0.0	0.0017844514420392	1.0535848463849348e-05	1053.584846384935	5.241246724875953e-06	524.1246724875953	529.4601738973397	0.0	NM_008926	Prkg2	-	0	NM_001310677	Bmp3	+	-59428
chr5	98950518	98950921	98950718.0	16	6	6	0.0	0.0006051867113731	7.66243524643589e-06	766.243524643589	3.144748034925572e-06	314.4748034925572	451.7687211510319	0.0	NM_008926	Prkg2	-	0	NM_001310677	Bmp3	+	-66466
chr5	99224643	99224720	99224869.0	6	2	4	1.7890571404333144e-06	0.0204490800896333	2.8734132174134587e-06	287.3413217413459	1.0482493449751903e-06	104.82493449751904	182.51638724382684	0.0008345008795311	NM_181318	Rasgef1b	-	0	NR_030692	A930011G23Rik	-	72172
chr5	100039979	100040382	100040179.0	7	1	2	4.439413170409523e-09	0.0001488286224241	3.352315420315702e-06	335.2315420315702	5.241246724875953e-07	52.412467248759526	282.8190747828107	2.99824912227041e-06	NM_001163035	Enoph1	+	0	NM_016690	Hnrnpdl	-	-758
chr5	100845483	100845886	100845683.0	13	5	2	0.0	0.0063281470423632	6.225728637729161e-06	622.5728637729161	2.6206233624379764e-06	262.06233624379763	360.51052752911846	0.0	NM_172715	Gpat3	+	343	NM_172405	Abraxas1	-	-24549
chr5	101784277	101784753	101784550.0	5	0	3	1.3213817681156923e-06	7.667801682487152e-08	2.394511014511216e-06	239.4511014511216	0.0	0.0	239.4511014511216	0.00063006240728	NM_173370	Cds1	+	0	NM_172882	Wdfy3	-	48200
chr5	102069712	102070115	102069912.0	12	6	1	0.0	0.0468900281512567	5.746826434826917e-06	574.6826434826918	3.144748034925572e-06	314.4748034925572	260.20783999013463	0.0	NM_172882	Wdfy3	-	0	NM_173370	Cds1	+	-245861
chr5	103592682	103593085	103592882.0	13	2	4	1.350364264851578e-11	1.2982971207886608e-05	6.225728637729161e-06	622.5728637729161	1.0482493449751903e-06	104.82493449751904	517.747929275397	1.2246048141964785e-08	NM_011204	Ptpn13	+	0	NM_029415	Slc10a6	-	12626
chr5	103778401	103778819	103778616.0	26	4	2	0.0	5.423964610784536e-10	1.245145727545832e-05	1245.1457275458322	2.096498689950381e-06	209.6498689950381	1035.495858550794	0.0	NM_133919	Aff1	+	0	NM_178741	Klhl8	-	83231
chr5	103778818	103779303	103779018.0	12	4	3	5.294653604437372e-12	0.0095402682407025	5.746826434826917e-06	574.6826434826918	2.096498689950381e-06	209.6498689950381	365.0327744876537	5.009322321645218e-09	NM_133919	Aff1	+	0	NM_178741	Klhl8	-	82618
chr5	104047418	104047848	104047645.0	73	40	7	0.0	0.0003053283196702	3.495986081186375e-05	3495.986081186375	2.096498689950381e-05	2096.498689950381	1399.487391235994	0.0	NM_028794	Nudt9	+	0	NM_001163772	Gm17660	-	21962
chr5	104426080	104426483	104426280.0	35	23	1	0.0	0.0304390308242633	1.676157710157851e-05	1676.157710157851	1.2054867467214692e-05	1205.4867467214692	470.6709634363817	0.0	NM_001204201	Spp1	+	8628	NM_001204233	Spp1	+	9709
chr5	104458655	104459540	104459182.0	22	6	5	0.0	1.8742516205705329e-06	1.0535848463849348e-05	1053.584846384935	3.144748034925572e-06	314.4748034925572	739.1100428923778	0.0	NM_008861	Pkd2	+	0	NM_001204201	Spp1	+	-17596
chr5	104460612	104461178	104460916.0	16	5	9	9.342526752220692e-12	0.0002778896812204	7.66243524643589e-06	766.243524643589	2.6206233624379764e-06	262.06233624379763	504.1811883997914	8.618558353178441e-09	NM_008861	Pkd2	+	0	NM_001204201	Spp1	+	-19463
chr5	104508522	104508925	104508722.0	10	3	4	1.7396996065954795e-09	0.0014009237309361	4.789022029022432e-06	478.9022029022431	1.5723740174627858e-06	157.23740174627858	321.66480115596454	1.242191508317381e-06	NM_001166581	BC005561	+	0	NM_008861	Pkd2	+	-2704
chr5	105414707	105415251	105414966.0	36	18	8	0.0	0.0010485029739504	1.7240479304480753e-05	1724.0479304480752	9.434244104776716e-06	943.4244104776716	780.6235199704038	0.0	NM_001033550	Lrrc8b	+	322	NR_132129	Gbp11	-	-68232
chr5	105859311	105859714	105859732.0	11	4	5	1.8183223815526615e-09	0.0095402682407025	5.267924231924674e-06	526.7924231924675	2.096498689950381e-06	209.6498689950381	317.1425541974294	1.2953089236112924e-06	NR_030777	Zfp326	+	16633	NM_001122768	Lrrc8d	+	-44097
chr5	107359902	107360305	107360102.0	25	12	2	0.0	0.0125987085714776	1.1972555072556078e-05	1197.255507255608	6.289496069851143e-06	628.9496069851143	568.3059002704936	0.0	NM_054054	Brdt	+	0	NM_001079873	Brdt	+	-9162
chr5	107360179	107360853	107360553.0	24	11	10	0.0	0.0101602213106587	1.1493652869653836e-05	1149.3652869653836	5.7653713973635484e-06	576.5371397363548	572.8281472290288	0.0	NM_054054	Brdt	+	0	NM_001079873	Brdt	+	-9439
chr5	107966033	107966436	107966233.0	6	1	2	8.614373538939901e-07	0.0009678583861842	2.8734132174134587e-06	287.3413217413459	5.241246724875953e-07	52.412467248759526	234.9288544925864	0.0004229387992568	NM_026062	Fam69a	-	0	NM_016980	Rpl5	+	-57029
chr5	107987088	107987491	107987288.0	7	0	1	1.112291814209243e-09	1.8180013050539398e-11	3.352315420315702e-06	335.2315420315702	0.0	0.0	335.2315420315702	8.154451625506315e-07	NM_026062	Fam69a	-	-12	NM_016980	Rpl5	+	-78084
chr5	110770543	110770946	110770743.0	6	0	1	2.5956221505474275e-08	7.667801682487152e-08	2.8734132174134587e-06	287.3413217413459	0.0	0.0	287.3413217413459	1.5873747644685574e-05	NM_029337	Ep400	-	0	NM_019700	Pus1	-	2721
chr5	111418032	111418468	111418232.0	20	8	2	0.0	0.0091739009148389	9.578044058044865e-06	957.8044058044862	4.192997379900762e-06	419.2997379900762	538.50466781441	0.0	NM_001081235	Mn1	+	0	NM_001301643	Pitpnb	+	-29674
chr5	112367878	112368281	112368078.0	27	2	1	0.0	1.5432100042289676e-14	1.2930359478360565e-05	1293.0359478360565	1.0482493449751903e-06	104.82493449751904	1188.2110133385374	0.0	NM_138646	Hps4	+	0	NM_001039228	Gm6583	-	-11846
chr5	113139015	113139425	113139222.0	12	1	2	4.440892098500626e-15	2.640985498070237e-07	5.746826434826917e-06	574.6826434826918	5.241246724875953e-07	52.412467248759526	522.2701762339323	5.630452385967888e-12	NM_172884	2900026A02Rik	-	0	NM_001347397	2900026A02Rik	-	-431
chr5	113215799	113216322	113215999.0	24	10	3	0.0	0.0079245269701616	1.1493652869653836e-05	1149.3652869653836	5.241246724875953e-06	524.1246724875953	625.2406144777883	0.0	NM_001033428	Tmem211	+	10587	NM_172718	Sgsm1	-	26898
chr5	114127591	114128053	114127791.0	50	23	3	0.0	0.0015736808042614	2.394511014511216e-05	2394.511014511216	1.2054867467214692e-05	1205.4867467214692	1189.0242677897463	0.0	NM_175016	Alkbh2	-	0	NM_001040691	Ung	+	2382
chr5	114162428	114162831	114162628.0	8	0	1	2.2105262065252876e-10	1.2748987421318247e-09	3.831217623217945e-06	383.1217623217945	0.0	0.0	383.1217623217945	1.755088370702545e-07	NM_133904	Acacb	+	2687	NM_001040691	Ung	+	-23108
chr5	115326889	115327303	115327089.0	44	9	2	0.0	5.3137050315399386e-11	2.1071696927698696e-05	2107.16969276987	4.717122052388358e-06	471.7122052388357	1635.457487531034	0.0	NR_036616	Srsf9	+	0	NM_029645	Gatc	-	5939
chr5	115327823	115328226	115328023.0	12	4	4	3.062946896115193e-09	0.0095402682407025	5.746826434826917e-06	574.6826434826918	2.096498689950381e-06	209.6498689950381	365.0327744876537	2.115211472121063e-06	NR_036616	Srsf9	+	0	NM_029645	Gatc	-	5016
chr5	115496954	115497357	115497154.0	17	4	1	0.0	0.0003446411494102	8.141337449338133e-06	814.1337449338133	2.096498689950381e-06	209.6498689950381	604.4838759387752	0.0	NM_133915	Pxn	+	9319	NM_133760	Sirt4	-	-12471
chr5	116023222	116023692	116023489.0	20	6	4	0.0	0.0016385465397202	9.578044058044865e-06	957.8044058044862	3.144748034925572e-06	314.4748034925572	643.3296023119291	0.0	NM_031869	Prkab1	-	0	NM_001101546	Tmem233	-	16842
chr5	116023647	116023692	116023489.0	20	6	4	0.0	0.0016385465397202	9.578044058044865e-06	957.8044058044862	3.144748034925572e-06	314.4748034925572	643.3296023119291	0.0	NM_031869	Prkab1	-	0	NM_001101546	Tmem233	-	16842
chr5	117248264	117248701	117248498.0	37	17	2	0.0	0.0429582497528582	1.7719381507382994e-05	1771.9381507382996	8.91011943228912e-06	891.011943228912	880.9262075093876	0.0	NM_001199685	Taok3	+	0	NM_018858	Pebp1	-	33950
chr5	117287003	117287435	117287232.0	10	2	2	4.99711383383783e-13	0.005862117808004	4.789022029022432e-06	478.9022029022431	1.0482493449751903e-06	104.82493449751904	374.07726840472407	5.221848438196632e-10	NM_018858	Pebp1	-	0	NM_001199685	Taok3	+	-11906
chr5	117356173	117356841	117356605.0	30	7	4	0.0	5.371726661207443e-05	1.4367066087067296e-05	1436.7066087067294	3.668872707413167e-06	366.8872707413167	1069.8193379654126	0.0	NM_021539	Wsb2	+	464	NM_001033311	Vsig10	+	-1168
chr5	117358059	117358730	117358295.0	22	3	7	0.0	9.99425374015317e-07	1.0535848463849348e-05	1053.584846384935	1.5723740174627858e-06	157.23740174627858	896.3474446386564	0.0	NM_021539	Wsb2	+	0	NM_001033311	Vsig10	+	-2819
chr5	119646853	119647256	119647053.0	23	6	2	0.0	6.565362993038448e-06	1.1014750666751591e-05	1101.4750666751593	3.144748034925572e-06	314.4748034925572	787.0002631826021	0.0	NR_046178	Gm16063	+	-12210	NM_198052	Tbx3	+	23606
chr5	120780033	120780436	120780233.0	11	2	1	0.0	0.0014860291235153	5.267924231924674e-06	526.7924231924675	1.0482493449751903e-06	104.82493449751904	421.9674886949484	0.0	NM_145226	Oas3	-	-2375	NM_145210	Oas1e	-	5876
chr5	121384981	121385384	121385181.0	12	1	1	1.1102230246251563e-16	2.640985498070237e-07	5.746826434826917e-06	574.6826434826918	5.241246724875953e-07	52.412467248759526	522.2701762339323	1.597672112132178e-13	NM_001163470	Trafd1	-	0	NM_172722	Naa25	+	12598
chr5	121386388	121386791	121386588.0	10	2	1	1.5221157667610896e-13	0.0014860291235153	4.789022029022432e-06	478.9022029022431	1.0482493449751903e-06	104.82493449751904	374.07726840472407	1.6740666697190586e-10	NM_001163470	Trafd1	-	-774	NM_172722	Naa25	+	11191
chr5	121618429	121618832	121618629.0	21	10	4	0.0	0.0292773050637991	1.0056946260947106e-05	1005.6946260947104	5.241246724875953e-06	524.1246724875953	481.5699536071153	0.0	NM_178799	Acad12	-	0	NM_028037	Acad10	-	2197
chr5	122643578	122643981	122643778.0	20	2	2	0.0	1.169845331716601e-10	9.578044058044865e-06	957.8044058044862	1.0482493449751903e-06	104.82493449751904	852.9794713069672	0.0	NM_001038887	P2rx7	+	0	NM_001284402	P2rx7	+	6443
chr5	122653582	122654308	122653865.0	61	18	4	0.0	1.8785073496729862e-10	2.921303437703683e-05	2921.303437703683	9.434244104776716e-06	943.4244104776716	1977.8790272260117	0.0	NM_001038887	P2rx7	+	0	NM_009879	Ift81	-	-39065
chr5	122821063	122821466	122821263.0	7	1	1	1.0627489410719448e-07	0.0001488286224241	3.352315420315702e-06	335.2315420315702	5.241246724875953e-07	52.412467248759526	282.8190747828107	5.969923106999743e-05	NM_001289519	Anapc5	-	0	NM_030564	Rnf34	+	28722
chr5	123136514	123136927	123136724.0	13	2	3	4.127953534549533e-10	2.237187073372837e-06	6.225728637729161e-06	622.5728637729161	1.0482493449751903e-06	104.82493449751904	517.747929275397	3.184321733833101e-07	NM_175092	Rhof	-	-3886	NM_001040398	Setd1b	+	5266
chr5	123326567	123326970	123326767.0	18	9	2	0.0	0.0122421334164314	8.620239652240376e-06	862.0239652240376	4.717122052388358e-06	471.7122052388357	390.3117599852019	0.0	NM_029850	Bcl7a	+	17478	NM_133917	Mlxip	+	67828
