Chromosome	Start	End	Center	Experiment Insertions	Background insertions	Reference Insertions	pvalue Reference	pvalue Background	Fraction Experiment	TPH Experiment	Fraction background	TPH background	TPH background subtracted	pvalue_adj Reference	Nearest Refseq1	Gene Name1	Direction1	Distance1	Nearest Refseq2	Gene Name2	Direction2	Distance2
chr3	144707332	144707735	144707532.0	6	3	3	9.67590269240759e-07	0.015281350039528	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	0.0004761708800619	NM_001282042	Sh3glb1	-	0	NM_009899	Clca3a1	-	21942
chr3	144981196	144982037	144981534.0	14	5	5	8.881784197001252e-16	1.4454205021441346e-05	1.1882240209670616e-05	1188.2240209670615	3.334720577093404e-06	333.47205770934045	854.7519632577211	1.2430774715055389e-12	NM_207208	Clca4a	-	-6152	NM_017474	Clca1	-	22500
chr3	144993020	144993423	144993220.0	10	4	1	7.771561172376097e-16	0.0004265327517106	8.48731443547901e-06	848.7314435479011	2.6677764616747237e-06	266.7776461674723	581.9537973804288	1.0943777112297324e-12	NM_017474	Clca1	-	11114	NM_207208	Clca4a	-	-17976
chr3	145104341	145104806	145104603.0	9	3	4	9.920941845820151e-11	0.0001701563762167	7.63858299193111e-06	763.8582991931111	2.0008323462560426e-06	200.08323462560423	563.7750645675068	8.493662295796088e-08	NM_178697	Clca2	-	-5236	NM_001162539	Odf2l	+	13783
chr3	145575792	145576333	145576130.0	12	10	4	5.725545593193715e-10	0.029344634715714	1.0184777322574812e-05	1018.4777322574812	6.669441154186808e-06	666.9441154186809	351.5336168388004	4.475409540345325e-07	NM_001081094	Znhit6	+	0	NM_001317733	Col24a1	+	-23782
chr3	145614575	145615426	145615075.0	36	33	6	0.0	0.0057277830082814	3.055433196772444e-05	3055.4331967724443	2.2009155808816467e-05	2200.9155808816467	854.5176158907975	0.0	NM_001081094	Znhit6	+	-9331	NM_001346521	Znhit6	+	-9781
chr3	145618629	145619118	145618915.0	9	1	2	1.5697844135686976e-09	1.5287187182799755e-08	7.63858299193111e-06	763.8582991931111	6.669441154186808e-07	66.69441154186808	697.1638876512429	1.1591474030276397e-06	NM_001081094	Znhit6	+	-13385	NM_001346521	Znhit6	+	-13835
chr3	145651724	145652269	145651984.0	33	26	6	0.0	0.0007246050926007	2.800813763708074e-05	2800.8137637080736	1.73405470008857e-05	1734.05470008857	1066.7590636195034	0.0	NM_010516	Cyr61	-	-1740	NM_001081094	Znhit6	+	-46480
chr3	145892573	145892976	145892773.0	8	4	2	5.1708059500832355e-08	0.0036374544657511	6.789851548383209e-06	678.9851548383209	2.6677764616747237e-06	266.7776461674723	412.2075086708486	3.095701566862064e-05	NM_026993	Ddah1	+	0	NM_009740	Bcl10	+	31286
chr3	145938677	145939322	145938877.0	10	7	4	1.3400431519983158e-07	0.0172122005900864	8.48731443547901e-06	848.7314435479011	4.6686088079307655e-06	466.8608807930766	381.8705627548245	7.506599511760647e-05	NM_025555	2410004B18Rik	+	0	NM_009740	Bcl10	+	-4314
chr3	146758154	146758724	146758521.0	14	11	10	2.453592884421596e-13	0.0459175739693309	1.1882240209670616e-05	1188.2240209670615	7.336385269605489e-06	733.6385269605489	454.5854940065126	2.754070616976687e-10	NM_001164199	Prkacb	-	0	NM_001302958	Ttll7	+	93643
chr3	151749812	151750215	151750012.0	20	15	1	0.0	0.0029392977186075	1.697462887095802e-05	1697.4628870958022	1.0004161731280211e-05	1000.4161731280212	697.046713967781	0.0	NM_133871	Ifi44	-	0	NM_031367	Ifi44l	-	8522
chr3	152105557	152106129	152105757.0	11	9	7	1.5345920623133225e-07	0.0437598995561969	9.336045879026911e-06	933.6045879026912	6.002497038768128e-06	600.2497038768128	333.3548840258785	8.507560867863727e-05	NM_016867	Gipc2	-	0	NM_027287	Dnajb4	-	77742
chr3	152308426	152308829	152308626.0	8	3	2	6.8709234968267205e-09	0.0007096305458842	6.789851548383209e-06	678.9851548383209	2.0008323462560426e-06	200.08323462560423	478.9019202127166	4.650773679917008e-06	NM_001162375	Miga1	-	0	NM_001076676	Usp33	+	37649
chr3	152402029	152402568	152402347.0	12	1	3	2.7816637881983297e-12	8.889111668963778e-12	1.0184777322574812e-05	1018.4777322574812	6.669441154186808e-07	66.69441154186808	951.7833207156132	2.830016361351447e-09	NM_001346655	Zzz3	+	0	NM_001076676	Usp33	+	-8416
chr3	152479098	152479501	152479298.0	11	3	3	3.659272884704024e-11	7.435332906480241e-06	9.336045879026911e-06	933.6045879026912	2.0008323462560426e-06	200.08323462560423	733.521353277087	3.2820371239866e-08	NM_001081277	Ak5	-	0	NM_001346655	Zzz3	+	-16273
chr3	152555709	152556112	152555909.0	6	3	2	1.6387166563713862e-06	0.0107506601032111	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	0.0007788440686001	NM_001081277	Ak5	-	0	NM_001346655	Zzz3	+	-92884
chr3	152568821	152569224	152569021.0	21	12	1	0.0	0.0002372325408139	1.7823360314505925e-05	1782.3360314505924	8.00332938502417e-06	800.332938502417	982.0030929481752	0.0	NM_001081277	Ak5	-	0	NR_040386	AI115009	+	97689
chr3	152668412	152669051	152668702.0	17	4	6	3.6637359812630166e-15	6.414411002353404e-09	1.442843454031432e-05	1442.843454031432	2.6677764616747237e-06	266.7776461674723	1176.0658078639597	4.838307388418398e-12	NR_040386	AI115009	+	0	NM_001081277	Ak5	-	-273
chr3	153281900	153282303	153282100.0	7	3	1	2.319922032256727e-12	0.0077779212522904	5.941120104835308e-06	594.1120104835308	2.0008323462560426e-06	200.08323462560423	394.02877585792646	2.3743052706205518e-09	NM_011372	St6galnac3	-	0	NR_126464	1700012D16Rik	-	14199
chr3	154573874	154574421	154574121.0	9	1	6	2.5310975537706778e-11	3.839119289139603e-08	7.63858299193111e-06	763.8582991931111	6.669441154186808e-07	66.69441154186808	697.1638876512429	2.319731081099989e-08	NM_001168358	Tyw3	-	2099	NM_009968	Cryz	+	22290
chr3	154880453	154880867	154880664.0	5	1	3	5.007456931327425e-07	0.0002351404745162	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	0.0002565763167619	NM_177066	Tnni3k	-	0	NM_175176	Erich3	+	-131442
chr3	154915276	154915796	154915534.5	14	12	2	0.0	0.042093217168576	1.1882240209670616e-05	1188.2240209670615	8.00332938502417e-06	800.332938502417	387.89108246464446	0.0	NM_177066	Tnni3k	-	0	NM_175176	Erich3	+	-166265
chr3	154997937	154998542	154998339.0	15	12	8	0.0	0.0187216018832772	1.2730971653218515e-05	1273.0971653218517	8.00332938502417e-06	800.332938502417	472.7642268194346	0.0	NM_177066	Tnni3k	-	0	NM_029330	Fpgt	-	86377
chr3	155039211	155039790	155039411.0	11	8	3	4.440892098500626e-16	0.018854150157	9.336045879026911e-06	933.6045879026912	5.335552923349447e-06	533.5552923349446	400.0492955677466	6.377711394026199e-13	NM_177066	Tnni3k	-	0	NM_029330	Fpgt	-	45129
chr3	155058114	155058143	155057821.0	8	5	3	2.8023139364563576e-11	0.0150894561220109	6.789851548383209e-06	678.9851548383209	3.334720577093404e-06	333.47205770934045	345.51309712898046	2.5542503941353384e-08	NM_177066	Tnni3k	-	-2125	NM_029330	Fpgt	-	26776
chr3	156791242	156791328	156791658.0	36	11	5	0.0	3.575584273107779e-12	3.055433196772444e-05	3055.4331967724443	7.336385269605489e-06	733.6385269605489	2321.794669811896	0.0	NM_001039094	Negr1	+	0	NR_040400	4930570G19Rik	-	-229497
chr3	157946825	157947228	157947025.0	16	9	1	0.0	0.0014384236482309	1.3579703096766416e-05	1357.9703096766418	6.002497038768128e-06	600.2497038768128	757.7206057998291	0.0	NM_001013806	Ankrd13c	+	238	NM_145953	Cth	-	-21763
chr3	158032127	158032310	158032327.0	8	0	2	1.957545237019076e-12	2.55351295663786e-15	6.789851548383209e-06	678.9851548383209	0.0	0.0	678.9851548383209	2.015437044325362e-09	NM_001093752	Srsf11	-	0	NM_001093753	Srsf11	-	-374
chr3	158559414	158560005	158559614.0	5	1	3	1.287302507924082e-07	0.0005473835573449	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	7.232137298586692e-05	NM_001081358	Lrrc7	-	0	NM_001289524	Lrrc40	+	-492325
chr3	159839508	159839911	159839708.0	27	23	2	0.0	0.0432418855199036	2.291574897579333e-05	2291.574897579333	1.533971465462966e-05	1533.971465462966	757.6034321163672	0.0	NM_026582	Wls	+	0	NM_029987	Rpe65	+	-214202
chr3	159839972	159840504	159840301.0	17	7	2	0.0	6.1550208012906e-05	1.442843454031432e-05	1442.843454031432	4.6686088079307655e-06	466.8608807930766	975.9825732383554	0.0	NM_026582	Wls	+	0	NM_029987	Rpe65	+	-214666
chr4	3200125	3200603	3200400.0	6	2	6	6.799328282625083e-07	0.0010769038994099	5.092388661287407e-06	509.2388661287407	1.3338882308373617e-06	133.38882308373616	375.8500430450045	0.0003418596201675	NM_001167535	Vmn1r3	-	-14821	NM_001167534	Vmn1r2	+	-27123
chr4	3678848	3679251	3679048.0	8	3	1	7.261968804073149e-13	0.0007568076924355	6.789851548383209e-06	678.9851548383209	2.0008323462560426e-06	200.08323462560423	478.9019202127166	7.794890716584903e-10	NM_001111096	Lyn	+	0	NR_040643	2210414B05Rik	+	-15741
chr4	3691137	3691562	3691337.0	5	3	2	5.150465719472308e-07	0.0330442918466155	4.243657217739505e-06	424.36572177395055	2.0008323462560426e-06	200.08323462560423	224.2824871483463	0.0002634130293851	NM_001111096	Lyn	+	0	NR_028126	6330407A03Rik	+	23402
chr4	3710738	3711141	3710938.0	5	1	1	4.937661168824548e-08	0.0002655068898522	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	2.9674280543487703e-05	NM_001111096	Lyn	+	0	NR_028126	6330407A03Rik	+	3823
chr4	3789886	3790289	3790086.0	7	4	2	6.24537532800673e-10	0.0162467886666561	5.941120104835308e-06	594.1120104835308	2.6677764616747237e-06	266.7776461674723	327.33436431605844	4.856197029987075e-07	NM_001111096	Lyn	+	0	NM_026147	Rps20	-	41295
chr4	3808969	3809372	3809169.0	7	2	3	5.050277640528121e-09	0.0002930572420241	5.941120104835308e-06	594.1120104835308	1.3338882308373617e-06	133.38882308373616	460.7231873997946	3.490603240600181e-06	NM_001111096	Lyn	+	-17358	NM_026147	Rps20	-	22212
chr4	3824841	3825360	3825157.0	10	7	8	9.429369507429895e-10	0.0241025721995948	8.48731443547901e-06	848.7314435479011	4.6686088079307655e-06	466.8608807930766	381.8705627548245	7.17074536592313e-07	NM_026147	Rps20	-	6224	NM_001111096	Lyn	+	-33230
chr4	3835083	3835486	3835283.0	6	3	1	1.3249701336093267e-09	0.0117053739474108	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	9.868547326454568e-07	NM_026147	Rps20	-	0	NM_020021	Mos	-	35172
chr4	3875225	3875652	3875425.0	13	7	4	1.1102230246251563e-16	0.0018530043605131	1.1033508766122714e-05	1103.3508766122716	4.6686088079307655e-06	466.8608807930766	636.489995819195	1.666684202001523e-13	NM_020021	Mos	-	-3121	NM_019969	Plag1	-	25506
chr4	5797520	5797663	5797863.0	10	6	4	3.996802888650564e-15	0.0168111206837225	8.48731443547901e-06	848.7314435479011	4.001664692512085e-06	400.1664692512085	448.5649742966926	5.259208239998488e-12	NM_173426	Fam110b	+	0	NR_038183	4930423M02Rik	+	-155237
chr4	5798313	5798550	5798347.0	34	15	2	0.0	2.11679731298986e-07	2.885686908062864e-05	2885.686908062864	1.0004161731280211e-05	1000.4161731280212	1885.2707349348427	0.0	NM_173426	Fam110b	+	0	NR_038183	4930423M02Rik	+	-155864
chr4	6452652	6452931	6453131.0	34	19	8	0.0	4.823310810975201e-06	2.885686908062864e-05	2885.686908062864	1.2671938192954936e-05	1267.1938192954935	1618.4930887673704	0.0	NM_010945	Nsmaf	-	0	NM_001098227	Sdcbp	+	-56531
chr4	6453501	6453538	6453131.0	34	19	8	0.0	4.823310810975201e-06	2.885686908062864e-05	2885.686908062864	1.2671938192954936e-05	1267.1938192954935	1618.4930887673704	0.0	NM_010945	Nsmaf	-	0	NM_001098227	Sdcbp	+	-56531
chr4	8212770	8213173	8212970.0	5	2	2	2.505529650420613e-07	0.0056482865572511	4.243657217739505e-06	424.36572177395055	1.3338882308373617e-06	133.38882308373616	290.9768986902144	0.0001344699374172	NM_007592	Car8	-	0	NM_021518	Rab2a	+	322471
chr4	8534422	8534825	8534622.0	6	1	2	4.686423649147287e-08	4.935174049791602e-05	5.092388661287407e-06	509.2388661287407	6.669441154186808e-07	66.69441154186808	442.5444545868726	2.8250847823667417e-05	NM_021518	Rab2a	+	819	NM_001277149	Chd7	+	155581
chr4	9444305	9444708	9444505.0	9	1	1	1.0436096431476471e-14	3.7596815549711955e-08	7.63858299193111e-06	763.8582991931111	6.669441154186808e-07	66.69441154186808	697.1638876512429	1.3274948827239612e-11	NM_028940	Clvs1	+	0	NM_001290367	Asph	-	4377
chr4	9595916	9596415	9596212.0	6	3	2	5.811154557555653e-09	0.0104684010663694	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	3.978494246480868e-06	NM_001290367	Asph	-	0	NM_001177855	Asph	-	24495
chr4	9641954	9642437	9642234.0	18	12	7	0.0	0.0017028348144673	1.527716598386222e-05	1527.716598386222	8.00332938502417e-06	800.332938502417	727.3836598838051	0.0	NM_001290367	Asph	-	0	NR_030693	4930412C18Rik	+	128148
chr4	10507833	10508267	10508033.0	7	4	4	6.114084538655362e-08	0.0065255046155485	5.941120104835308e-06	594.1120104835308	2.6677764616747237e-06	266.7776461674723	327.33436431605844	3.615945742750325e-05	NR_045185	1700123O12Rik	-	0	NM_026005	2610301B20Rik	+	366231
chr4	10875000	10875646	10875355.0	24	22	9	0.0	0.0234513382334832	2.0369554645149627e-05	2036.9554645149624	1.4672770539210978e-05	1467.2770539210978	569.6784105938648	0.0	NM_026005	2610301B20Rik	+	0	NR_045185	1700123O12Rik	-	-77199
chr4	11075225	11075682	11075479.0	9	6	7	5.989327167554849e-08	0.0282551309167342	7.63858299193111e-06	763.8582991931111	4.001664692512085e-06	400.1664692512085	363.69182994190254	3.5475041572605806e-05	NM_001085493	Ndufaf6	-	0	NR_030455	Mir684-2	+	58415
chr4	11613039	11613468	11613239.0	12	10	3	5.0959236830294685e-14	0.0496310491813986	1.0184777322574812e-05	1018.4777322574812	6.669441154186808e-06	666.9441154186809	351.5336168388004	6.087822034448391e-11	NM_001039556	Rad54b	+	0	NM_001256145	Rad54b	+	-25238
chr4	11947537	11947940	11947737.0	5	1	1	2.1415773543420613e-07	0.0002114438048534	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	0.0001161040443398	NM_001290391	Pdp1	-	10243	NM_001033453	Pdp1	-	10245
chr4	11965067	11965718	11965445.0	8	4	6	6.482930127171826e-07	0.0036097389323369	6.789851548383209e-06	678.9851548383209	2.6677764616747237e-06	266.7776461674723	412.2075086708486	0.0003269980560594	NM_001290391	Pdp1	-	0	NR_040577	1700123M08Rik	+	856
chr4	12089707	12090110	12089907.0	9	3	2	2.332134485527604e-12	0.0001112525679812	7.63858299193111e-06	763.8582991931111	2.0008323462560426e-06	200.08323462560423	563.7750645675068	2.385472084374158e-09	NM_198957	Rbm12b2	+	0	NR_110955	Tmem67	-	-1701
chr4	12140585	12140988	12140785.0	12	5	2	0.0	8.874462136332362e-05	1.0184777322574812e-05	1018.4777322574812	3.334720577093404e-06	333.47205770934045	685.0056745481409	0.0	NM_028226	Rbm12b1	+	0	NM_026558	Fam92a	-	12154
chr4	14881281	14881866	14881663.0	12	7	4	0.0	0.0017594252901365	1.0184777322574812e-05	1018.4777322574812	4.6686088079307655e-06	466.8608807930766	551.6168514644047	0.0	NM_028264	Tmem55a	+	0	NM_001243100	Gm11837	+	48775
chr4	14898809	14899656	14899198.0	16	9	5	0.0	0.0003143348177937	1.3579703096766416e-05	1357.9703096766418	6.002497038768128e-06	600.2497038768128	757.7206057998291	0.0	NM_028264	Tmem55a	+	0	NM_001243100	Gm11837	+	30985
chr4	15994257	15994676	15994457.0	8	5	4	3.123766356694091e-09	0.0274393681443932	6.789851548383209e-06	678.9851548383209	3.334720577093404e-06	333.47205770934045	345.51309712898046	2.2233295856124828e-06	NM_013752	Nbn	+	-1669	NM_145950	Osgin2	-	2445
chr4	16160034	16160599	16160305.0	14	11	5	2.220446049250313e-16	0.0421803375244946	1.1882240209670616e-05	1188.2240209670615	7.336385269605489e-06	733.6385269605489	454.5854940065126	3.2682356701989183e-13	NM_001329751	Ripk2	-	0	NR_045765	A530072M11Rik	+	3511
chr4	16207749	16208152	16207949.0	9	3	5	1.1200054217397335e-09	0.0003547806973452	7.63858299193111e-06	763.8582991931111	2.0008323462560426e-06	200.08323462560423	563.7750645675068	8.432170281889341e-07	NR_045765	A530072M11Rik	+	0	NM_001329751	Ripk2	-	-44107
chr4	16213523	16214100	16213723.0	10	6	3	8.349987368205802e-13	0.0148202183656802	8.48731443547901e-06	848.7314435479011	4.001664692512085e-06	400.1664692512085	448.5649742966926	8.907116990951968e-10	NR_045765	A530072M11Rik	+	0	NM_001329751	Ripk2	-	-49881
chr4	16214931	16215465	16215209.0	12	6	4	1.4654943925052066e-14	0.0022345116337614	1.0184777322574812e-05	1018.4777322574812	4.001664692512085e-06	400.1664692512085	618.3112630062728	1.8445147141564848e-11	NR_045765	A530072M11Rik	+	0	NM_001329751	Ripk2	-	-51289
chr4	17865355	17865459	17865152.0	25	10	13	0.0	9.406251666455034e-09	2.1218286088697528e-05	2121.8286088697528	6.669441154186808e-06	666.9441154186809	1454.884493451072	0.0	NR_135158	Mmp16	+	0	NM_013927	Cngb3	+	1415391
chr4	20195831	20196234	20196031.0	5	1	4	2.2086330908610566e-07	0.0001624834135258	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	0.0001195155437993	NM_001290410	Nkain3	-	0	NM_172987	Nkain3	-	47619
chr4	20319481	20319884	20319681.0	5	2	1	5.539426917167134e-09	0.0038805002969197	4.243657217739505e-06	424.36572177395055	1.3338882308373617e-06	133.38882308373616	290.9768986902144	3.804302268569622e-06	NM_001290410	Nkain3	-	0	NM_010281	Ggh	+	-253371
chr4	21727109	21727666	21727309.0	9	6	7	1.6608869835010864e-10	0.0107714944018433	7.63858299193111e-06	763.8582991931111	4.001664692512085e-06	400.1664692512085	363.69182994190254	1.3888594070231526e-07	NM_001290420	Ccnc	+	35	NM_029840	Tstd3	-	29716
chr4	21728161	21728724	21728521.0	8	6	5	3.5564184930336746e-10	0.0268870758197545	6.789851548383209e-06	678.9851548383209	4.001664692512085e-06	400.1664692512085	278.8186855871124	2.857895388210289e-07	NM_001290420	Ccnc	+	0	NM_029840	Tstd3	-	28658
chr4	21766195	21766823	21766620.0	7	5	5	8.574312815312624e-09	0.0256780819789307	5.941120104835308e-06	594.1120104835308	3.334720577093404e-06	333.47205770934045	260.6399527741903	5.729705089160506e-06	NM_029840	Tstd3	-	0	NM_001290420	Ccnc	+	-6274
chr4	21776556	21776959	21776756.0	5	2	3	4.471303259867554e-07	0.003824326653803	4.243657217739505e-06	424.36572177395055	1.3338882308373617e-06	133.38882308373616	290.9768986902144	0.0002306072113007	NM_001290425	Usp45	+	0	NM_029840	Tstd3	-	-9346
chr4	22392958	22393299	22393073.0	8	5	3	2.7337576646857542e-11	0.0227054404233343	6.789851548383209e-06	678.9851548383209	3.334720577093404e-06	333.47205770934045	345.51309712898046	2.495071354605265e-08	NM_172988	Fbxl4	+	0	NM_008899	Pou3f2	-	88796
chr4	22420513	22421015	22420713.0	6	3	3	2.3008568494908843e-08	0.0133276351754818	5.092388661287407e-06	509.2388661287407	2.0008323462560426e-06	200.08323462560423	309.1556315031364	1.449788435324676e-05	NM_172988	Fbxl4	+	0	NM_008899	Pou3f2	-	61080
chr4	22477748	22478158	22477955.0	5	3	2	9.4285428131613e-08	0.0367200826507185	4.243657217739505e-06	424.36572177395055	2.0008323462560426e-06	200.08323462560423	224.2824871483463	5.407500395083623e-05	NM_008899	Pou3f2	-	3937	NR_131335	Gm30731	+	12390
chr4	22481696	22482351	22481896.0	5	2	3	3.58290310975562e-07	0.0068694837014989	4.243657217739505e-06	424.36572177395055	1.3338882308373617e-06	133.38882308373616	290.9768986902144	0.0001872656192766	NM_008899	Pou3f2	-	0	NR_131335	Gm30731	+	8197
chr4	22498639	22499132	22498839.0	17	9	4	0.0	0.0004163439154035	1.442843454031432e-05	1442.843454031432	6.002497038768128e-06	600.2497038768128	842.5937501546192	0.0	NR_131335	Gm30731	+	-5514	NM_008899	Pou3f2	-	-10274
chr4	24897718	24898121	24897918.0	20	17	1	0.0	0.0466029847264835	1.697462887095802e-05	1697.4628870958022	1.1338049962117574e-05	1133.8049962117575	563.6578908840447	0.0	NM_026742	Ndufaf4	+	0	NM_001033531	Klhl32	-	-46633
chr4	24966039	24966613	24966410.0	20	9	5	0.0	3.79258383059744e-05	1.697462887095802e-05	1697.4628870958022	6.002497038768128e-06	600.2497038768128	1097.2131832189891	0.0	NM_030733	Gpr63	+	6806	NM_026742	Ndufaf4	+	-61039
chr4	25645475	25645982	25645779.0	5	1	2	3.476925081180582e-09	9.411061807795829e-05	4.243657217739505e-06	424.36572177395055	6.669441154186808e-07	66.69441154186808	357.6713102320825	2.456880956814855e-06	NM_010243	Fut9	-	0	NM_026194	Ufl1	-	-363655
chr4	32569529	32570005	32569802.0	6	2	2	8.737235313027726e-08	0.003352342414042	5.092388661287407e-06	509.2388661287407	1.3338882308373617e-06	133.38882308373616	375.8500430450045	5.033065821944243e-05	NM_001109661	Bach2	+	0	NM_010289	Gja10	-	30860
